subject,run,n_train,n_test,n_test_ictal,accuracy,precision,recall,f1,average_precision,roc_auc
1,01,2541,450,5,0.9977777777777778,1.0,0.8,0.8888888888888888,0.9666666666666666,0.9995505617977528
1,02,2541,450,4,0.9977777777777778,1.0,0.75,0.8571428571428571,0.85,0.9966367713004484
1,03,2541,450,5,0.9977777777777778,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0
1,04,2541,450,7,0.9955555555555555,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9379251700680272,0.999032570138665
1,05,2541,450,12,0.9955555555555555,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0
1,06,2541,450,12,0.9911111111111112,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.9688131313131314,0.999048706240487
1,07,2700,291,13,0.9965635738831615,0.9285714285714286,1.0,0.9629629629629629,0.9945054945054945,0.9997232982844494
