subject,run,n_train,n_test,n_test_ictal,accuracy,precision,recall,f1,average_precision,roc_auc
1,01,678,120,2,0.9833333333333333,0.0,0.0,0.0,1.0,1.0
1,02,678,120,1,1.0,1.0,1.0,1.0,1.0,1.0
1,03,678,120,2,0.9916666666666667,1.0,0.5,0.6666666666666666,0.8333333333333333,0.9957627118644068
1,04,678,120,2,0.9833333333333333,0.0,0.0,0.0,1.0,1.0
1,05,678,120,3,0.975,0.0,0.0,0.0,1.0,1.0
1,06,678,120,3,0.975,0.0,0.0,0.0,1.0,1.0
1,07,720,78,4,0.9358974358974359,0.42857142857142855,0.75,0.5454545454545454,0.79,0.9290540540540541
